Transient,id,ra,dec,disc_date,TransientStatus
11HYSEghi,90301,7.184539547165271,25.444345408037705,2021-08-21 00:00:00,Ignore
11HYSEghg,90302,37.37539498622496,39.25408687008932,2021-08-21 00:00:00,Ignore
11HYSEghf,90289,35.29489940320319,38.047883967376094,2021-08-21 00:00:00,Ignore
11HYSEghe,90296,240.3907849062836,32.43046416376497,2021-08-21 00:00:00,Ignore
11HYSEghd,90200,6.255953169697061,17.71887896171392,2021-08-20 00:00:00,Ignore
11HYSEghc,90201,40.11809605685113,-0.8865649686352344,2021-08-20 00:00:00,Ignore
11HYSEgha,90185,359.4481569273318,21.1141898176896,2021-08-20 00:00:00,Ignore
11HYSEggz,90194,38.65404844674133,-3.12875604014643,2021-08-20 00:00:00,Ignore
11HYSEggy,90193,36.6368716048235,-1.2242845648956098,2021-08-20 00:00:00,Ignore
11HYSEggx,90191,34.48215393690964,-4.0010543488708965,2021-08-20 00:00:00,Ignore
11HYSEggw,90189,3.152947053990994,16.72352266689095,2021-08-20 00:00:00,Ignore
11HYSEggv,90195,39.21636144730788,-0.9021955501998912,2021-08-20 00:00:00,Ignore
11HYSEggu,90187,3.27993367275805,17.98488365379655,2021-08-20 00:00:00,Ignore
11HYSEggt,90186,2.993180225623568,17.659255829705515,2021-08-20 00:00:00,Ignore
11HYSEggs,90188,3.043505436915848,17.384502613392655,2021-08-20 00:00:00,Ignore
11HYSEggr,90190,36.80186054816894,-7.761905854688356,2021-08-20 00:00:00,Ignore
11HYSEggf,90120,17.240548316942142,1.0953152733303746,2021-08-19 00:00:00,Ignore
11HYSEgge,90110,324.16479811424506,10.147710083193328,2021-08-19 00:00:00,Ignore
11HYSEggd,90107,318.3188826361396,10.413848920254962,2021-08-19 00:00:00,Ignore
11HYSEggc,90114,317.4443810866744,14.015268356631912,2021-08-19 00:00:00,Ignore
11HYSEggb,90112,324.2898329026494,10.089643443307162,2021-08-19 00:00:00,Ignore
11HYSEgga,90109,318.27321548794265,13.244593441255994,2021-08-19 00:00:00,Ignore
11HYSEgfz,90108,324.8900029251752,9.445360355157671,2021-08-19 00:00:00,Ignore
11HYSEgfy,90111,324.246267862237,10.121230105280462,2021-08-19 00:00:00,Ignore
11HYSEgfx,90113,320.9825651335155,13.184532498073954,2021-08-19 00:00:00,Ignore
11HYSEgfv,90119,321.2450494854303,13.07049047867424,2021-08-19 00:00:00,Ignore
11HYSEgfu,90118,326.1648588704057,8.815078541057966,2021-08-19 00:00:00,Ignore
11HYSEgfr,90117,324.4713297283884,10.01605043196151,2021-08-19 00:00:00,Ignore
11HYSEgfq,90116,16.972105958450328,0.6994868461924199,2021-08-19 00:00:00,Ignore
11HYSEgfp,90115,358.93271113312704,1.775211085892399,2021-08-19 00:00:00,Ignore
11HYSEgfn,90029,41.32623747514963,36.993150336139024,2021-08-18 00:00:00,Ignore
11HYSEgfm,90031,33.94549281265458,34.060171083786244,2021-08-18 00:00:00,Ignore
11HYSEgfl,90034,32.935910616285085,35.365111384233195,2021-08-18 00:00:00,Ignore
11HYSEgfk,90032,38.4224412660791,38.014164442444425,2021-08-18 00:00:00,Ignore
11HYSEgfj,90037,36.42740230892176,39.48086775575042,2021-08-18 00:00:00,Ignore
11HYSEgfi,90038,36.4638059602828,39.475107340963405,2021-08-18 00:00:00,Ignore
11HYSEgfh,90039,36.48081309652578,39.46977508967893,2021-08-18 00:00:00,Ignore
11HYSEgfg,90041,41.8926629550361,37.56403369464206,2021-08-18 00:00:00,Ignore
11HYSEgff,90048,43.06003592026565,37.94886636954672,2021-08-18 00:00:00,Ignore
11HYSEgfe,90049,47.48454208413014,39.82685092533141,2021-08-18 00:00:00,Ignore
11HYSEgfd,90069,51.033549815950025,41.32011918831432,2021-08-18 00:00:00,Ignore
11HYSEgfc,90058,51.10118045896495,41.78579740353188,2021-08-18 00:00:00,Ignore
11HYSEgfb,90072,51.215679382747766,41.16857078728294,2021-08-18 00:00:00,Ignore
11HYSEgfa,90045,42.1520622035779,37.294341087968746,2021-08-18 00:00:00,Ignore
11HYSEgez,90073,50.28700797600237,42.56161199387903,2021-08-18 00:00:00,Ignore
11HYSEgey,90059,51.66972064692624,40.7260229632444,2021-08-18 00:00:00,Ignore
11HYSEgex,90057,51.182525658376335,41.72539638190398,2021-08-18 00:00:00,Ignore
11HYSEgew,90053,48.12350989125687,39.99157494084268,2021-08-18 00:00:00,Ignore
11HYSEgev,90036,36.56704294462111,38.88926526907826,2021-08-18 00:00:00,Ignore
11HYSEgeu,90068,51.51286925292732,40.83310641069758,2021-08-18 00:00:00,Ignore
11HYSEget,90062,46.07265325333467,41.28424461206647,2021-08-18 00:00:00,Ignore
11HYSEges,90043,42.346736954413686,37.58787968603007,2021-08-18 00:00:00,Ignore
11HYSEger,90055,47.255106904678165,40.06017609647548,2021-08-18 00:00:00,Ignore
11HYSEgeq,90065,49.97254069799226,42.88761258037537,2021-08-18 00:00:00,Ignore
11HYSEgep,90074,50.51336803792915,42.36500449536385,2021-08-18 00:00:00,Ignore
11HYSEgeo,90052,46.71235706901147,40.61225182556548,2021-08-18 00:00:00,Ignore
11HYSEgen,90061,46.02047481376861,41.32073767519954,2021-08-18 00:00:00,Ignore
11HYSEgem,90040,38.48863461464492,37.3914559302618,2021-08-18 00:00:00,Ignore
11HYSEgel,90070,51.57753277134304,40.802528149906095,2021-08-18 00:00:00,Ignore
11HYSEgek,90051,47.186132322257166,39.604324624427726,2021-08-18 00:00:00,Ignore
11HYSEgej,90030,40.372544603204645,37.329672926315226,2021-08-18 00:00:00,Ignore
11HYSEgei,90054,47.273961275824206,40.095502037894526,2021-08-18 00:00:00,Ignore
11HYSEgeh,90056,50.933821790088174,41.94300444005148,2021-08-18 00:00:00,Ignore
11HYSEgeg,90047,46.85392935516455,39.98594433029328,2021-08-18 00:00:00,Ignore
11HYSEgef,90035,37.57583292120288,38.33595868083736,2021-08-18 00:00:00,Ignore
11HYSEgee,90042,38.06418083369712,37.33745497988767,2021-08-18 00:00:00,Ignore
11HYSEged,90033,35.129331576367626,35.28556389741229,2021-08-18 00:00:00,Ignore
11HYSEgec,90044,41.63815134951388,38.35448608154535,2021-08-18 00:00:00,Ignore
11HYSEgeb,90050,40.79449168901304,39.19013402835768,2021-08-18 00:00:00,Ignore
11HYSEgea,90046,47.11622411913457,40.21307477463744,2021-08-18 00:00:00,Ignore
11HYSEgdz,90063,45.94881382961174,41.392674834727,2021-08-18 00:00:00,Ignore
11HYSEgdy,90060,46.03285463482504,41.29452815399964,2021-08-18 00:00:00,Ignore
11HYSEgdx,90066,50.03051800044054,42.84122776705704,2021-08-18 00:00:00,Ignore
11HYSEgdw,90067,50.02591462299598,42.81775029395135,2021-08-18 00:00:00,Ignore
11HYSEgdv,90064,45.91140878787843,41.40144219635055,2021-08-18 00:00:00,Ignore
11HYSEgdu,90071,51.51977787833826,40.8673939694587,2021-08-18 00:00:00,Ignore
11HYSEgds,90007,226.6371832216427,9.11139550664884,2021-08-18 00:00:00,Ignore
11HYSEgdq,90008,228.72653130747227,-4.417787188161341,2021-08-18 00:00:00,Ignore
11HYSEgdp,89974,5.60255880090103,21.192422326635512,2021-08-17 00:00:00,Ignore
11HYSEgdo,89969,6.0877514201471,19.4395300588658,2021-08-17 00:00:00,Ignore
11HYSEgdn,89973,5.6456090392244285,18.057157569366257,2021-08-17 00:00:00,Ignore
11HYSEgdm,89956,318.73365036644185,-1.7545851052714851,2021-08-17 00:00:00,Ignore
11HYSEgdl,89953,7.080696744942161,28.317031235755984,2021-08-17 00:00:00,Ignore
11HYSEgdk,89952,6.560615565805443,23.51988508098087,2021-08-17 00:00:00,Ignore
11HYSEgdj,89954,314.3445930926298,-4.8296461208653625,2021-08-17 00:00:00,Ignore
11HYSEgdh,89955,313.69242417152424,-4.125112310082977,2021-08-17 00:00:00,Ignore
11HYSEgdg,89884,20.116975726253997,3.190757669250231,2021-08-16 00:00:00,Ignore
11HYSEgdf,89881,20.32820496270064,-17.33489327905108,2021-08-16 00:00:00,Ignore
11HYSEgde,89880,2.535685242385033,2.30357044684261,2021-08-16 00:00:00,Ignore
11HYSEgdd,89882,22.499038727066463,-13.112809602755592,2021-08-16 00:00:00,Ignore
11HYSEgdc,89883,19.526600475493957,-2.1156213432434674,2021-08-16 00:00:00,Ignore
11HYSEgdb,89879,12.08516548415836,-20.90841476830789,2021-08-16 00:00:00,Ignore
11HYSEgda,89869,319.0250619344479,13.02385253349098,2021-08-16 00:00:00,Ignore
11HYSEgcy,89871,238.8884587279639,28.001077321561933,2021-08-16 00:00:00,Ignore
11HYSEgcx,89868,321.42183832924064,9.82141190374018,2021-08-16 00:00:00,Ignore
11HYSEgcw,89872,238.8209900085006,27.986217576727665,2021-08-16 00:00:00,Ignore
11HYSEgcu,89870,242.59791547346023,27.814492578740897,2021-08-16 00:00:00,Ignore
11HYSEgct,89873,249.24247148456507,36.13641093116229,2021-08-16 00:00:00,Ignore
11HYSEgcs,89781,2.6170558376423774,28.10053863451665,2021-08-15 00:00:00,Ignore
11HYSEgcr,89780,6.173912855807836,27.969495824387494,2021-08-15 00:00:00,Ignore
11HYSEgcq,89779,358.4825478147748,27.50890924120649,2021-08-15 00:00:00,Ignore
11HYSEgcp,89778,1.4988501724997845,26.80351852886464,2021-08-15 00:00:00,Ignore
11HYSEgco,89783,359.9890208593146,18.593488224047107,2021-08-15 00:00:00,Ignore
11HYSEgcn,89777,0.0154089835201436,21.46664496207517,2021-08-15 00:00:00,Ignore
11HYSEgcm,89782,2.658206690178466,16.00248207694125,2021-08-15 00:00:00,Ignore
11HYSEgcl,89765,246.5413821833583,26.54837954084323,2021-08-15 00:00:00,Ignore
11HYSEgck,89773,331.09208281263807,6.206667535226286,2021-08-15 00:00:00,Ignore
11HYSEgcj,89776,330.64617391944,2.957270677350253,2021-08-15 00:00:00,Ignore
11HYSEgci,89767,317.6017164604183,-0.8959680496724168,2021-08-15 00:00:00,Ignore
11HYSEgch,89772,327.6276864059406,7.677814984004101,2021-08-15 00:00:00,Ignore
11HYSEgcg,89766,328.737051590054,5.419033153732002,2021-08-15 00:00:00,Ignore
11HYSEgcf,89768,314.388663376116,-0.8449763770402966,2021-08-15 00:00:00,Ignore
11HYSEgce,89774,325.5889056379901,4.619492520160048,2021-08-15 00:00:00,Ignore
11HYSEgcd,89764,310.41108716821185,-2.7798523568569498,2021-08-15 00:00:00,Ignore
11HYSEgcc,89771,328.1815855397566,7.165505173118704,2021-08-15 00:00:00,Ignore
11HYSEgcb,89775,325.9604990067,4.006060297756434,2021-08-15 00:00:00,Ignore
11HYSEgca,89770,333.5518313952458,1.5354170957118196,2021-08-15 00:00:00,Ignore
11HYSEgby,89737,41.57570668412863,39.370996783598216,2021-08-14 00:00:00,Ignore
11HYSEgbx,89721,49.31049472741593,41.40806236071528,2021-08-14 00:00:00,Ignore
11HYSEgbw,89726,19.59715903212565,-2.217230924727272,2021-08-14 00:00:00,Ignore
11HYSEgbv,89725,3.008518177872384,0.466767014963749,2021-08-14 00:00:00,Ignore
11HYSEgbu,89715,3.7853801997435936,2.408162125945603,2021-08-14 00:00:00,Ignore
11HYSEgbt,89727,20.467122706127984,-1.150917880834878,2021-08-14 00:00:00,Ignore
11HYSEgbs,89723,19.931933681736357,-3.385363076611186,2021-08-14 00:00:00,Ignore
11HYSEgbr,89729,21.095286319995864,2.769568802092216,2021-08-14 00:00:00,Ignore
11HYSEgbq,89724,359.2822552656151,1.6597815645545662,2021-08-14 00:00:00,Ignore
11HYSEgbp,89714,0.9176936502879476,3.119711251823157,2021-08-14 00:00:00,Ignore
11HYSEgbo,89728,20.1537427252917,2.393150792293373,2021-08-14 00:00:00,Ignore
11HYSEgbn,89717,34.180677574764744,35.88903395985578,2021-08-14 00:00:00,Ignore
11HYSEgbm,89751,39.330352140378345,41.97614965702158,2021-08-14 00:00:00,Ignore
11HYSEgbl,89736,41.52887644717428,38.12026464077324,2021-08-14 00:00:00,Ignore
11HYSEgbk,89738,41.607732998228926,39.52145490323347,2021-08-14 00:00:00,Ignore
11HYSEgbj,89718,36.73998841816832,36.997456845588815,2021-08-14 00:00:00,Ignore
11HYSEgbi,89742,38.636671012091846,40.23328956675569,2021-08-14 00:00:00,Ignore
11HYSEgbh,89731,15.071082700534754,-14.020282751035388,2021-08-14 00:00:00,Ignore
11HYSEgbg,89757,38.63532732553664,41.23237658249286,2021-08-14 00:00:00,Ignore
11HYSEgbf,89739,38.04193208141385,37.978858179144254,2021-08-14 00:00:00,Ignore
11HYSEgbd,89733,17.174350531453285,-15.31113389319832,2021-08-14 00:00:00,Ignore
11HYSEgbc,89720,47.09375505109625,39.15159376217128,2021-08-14 00:00:00,Ignore
11HYSEgbb,89732,37.47660623356714,39.10865533862349,2021-08-14 00:00:00,Ignore
11HYSEgba,89722,49.64288556961973,42.40368853354726,2021-08-14 00:00:00,Ignore
11HYSEgaz,89730,34.59546047805824,35.03398564787004,2021-08-14 00:00:00,Ignore
11HYSEgay,89754,38.92225566907335,41.43580193795046,2021-08-14 00:00:00,Ignore
11HYSEgax,89745,47.112676794046735,41.17125146667796,2021-08-14 00:00:00,Ignore
11HYSEgaw,89753,47.039507078209226,39.70675829989455,2021-08-14 00:00:00,Ignore
11HYSEgav,89744,41.17665122185542,39.19460663680653,2021-08-14 00:00:00,Ignore
11HYSEgau,89743,40.53707173786032,39.02198390058216,2021-08-14 00:00:00,Ignore
11HYSEgas,89750,36.9338351153019,41.6394753633117,2021-08-14 00:00:00,Ignore
11HYSEgar,89734,17.0352598862666,-15.610065401764086,2021-08-14 00:00:00,Ignore
11HYSEgaq,89719,37.959045875133526,37.49263891994389,2021-08-14 00:00:00,Ignore
11HYSEgap,89716,46.3703325168394,40.62218739794722,2021-08-14 00:00:00,Ignore
11HYSEgao,89752,47.06754544954255,39.87651254194042,2021-08-14 00:00:00,Ignore
11HYSEgan,89713,39.843312169493935,38.931191455841386,2021-08-14 00:00:00,Ignore
11HYSEgam,89740,41.57423761416267,39.54106112715771,2021-08-14 00:00:00,Ignore
11HYSEgal,89747,41.09333417341232,37.18310350122755,2021-08-14 00:00:00,Ignore
11HYSEgak,89735,41.54285864427715,38.00907521091987,2021-08-14 00:00:00,Ignore
11HYSEgaj,89746,47.60725244056518,39.49265881748274,2021-08-14 00:00:00,Ignore
11HYSEgai,89749,47.0706256492289,40.0715362304842,2021-08-14 00:00:00,Ignore
11HYSEgah,89741,46.02314870435658,39.68761819256381,2021-08-14 00:00:00,Ignore
11HYSEgag,89756,49.112850707973,41.95308636739575,2021-08-14 00:00:00,Ignore
11HYSEgaf,89755,50.87096802910985,40.7438626005244,2021-08-14 00:00:00,Ignore
11HYSEgae,89710,50.9328440587741,41.56984355947343,2021-08-14 00:00:00,Ignore
11HYSEgad,89712,49.28511057821829,40.75843889330502,2021-08-14 00:00:00,Ignore
11HYSEgac,89711,50.95428987927348,41.84818141330122,2021-08-14 00:00:00,Ignore
11HYSEgab,89709,50.44822838117469,40.66452433800262,2021-08-14 00:00:00,Ignore
11HYSEfzz,89664,248.408354003566,32.21783008224064,2021-08-14 00:00:00,Ignore
11HYSEfzy,89667,322.146603635608,13.632367741276624,2021-08-14 00:00:00,Ignore
11HYSEfzx,89665,324.90687732714787,9.4474713140563,2021-08-14 00:00:00,Ignore
11HYSEfzt,89560,359.64776765571423,18.762960122415294,2021-08-12 00:00:00,Ignore
11HYSEfzs,89566,4.497082472746183,19.9723745595605,2021-08-12 00:00:00,Ignore
11HYSEfzr,89558,0.3465324448635729,17.196481428468424,2021-08-12 00:00:00,Ignore
11HYSEfzq,89552,17.239201144006483,-15.529089868601886,2021-08-12 00:00:00,Ignore
11HYSEfzp,89556,15.061540837360049,-15.10442826851124,2021-08-12 00:00:00,Ignore
11HYSEfzo,89551,11.69590231826028,-20.04982008437364,2021-08-12 00:00:00,Ignore
11HYSEfzn,89564,2.905508020847446,17.774407571710192,2021-08-12 00:00:00,Ignore
11HYSEfzm,89561,359.0255783075109,17.87172817180697,2021-08-12 00:00:00,Ignore
11HYSEfzl,89549,12.363170116008307,-20.645108078632088,2021-08-12 00:00:00,Ignore
11HYSEfzk,89563,359.77061544754355,17.43179088933104,2021-08-12 00:00:00,Ignore
11HYSEfzi,89565,6.634639134184299,16.376508060373613,2021-08-12 00:00:00,Ignore
11HYSEfzh,89548,2.704070538382515,16.797443020383383,2021-08-12 00:00:00,Ignore
11HYSEfzg,89559,0.6780054323643993,17.185973775809632,2021-08-12 00:00:00,Ignore
11HYSEfzf,89562,6.673158590841148,17.401574316605736,2021-08-12 00:00:00,Ignore
11HYSEfze,89555,21.99034639599578,-13.976286222296702,2021-08-12 00:00:00,Ignore
11HYSEfzd,89557,18.35560314782801,-19.007443960705945,2021-08-12 00:00:00,Ignore
11HYSEfzc,89553,17.23857417968474,-14.225249496841194,2021-08-12 00:00:00,Ignore
11HYSEfzb,89550,12.235645878519788,-20.271479997949083,2021-08-12 00:00:00,Ignore
11HYSEfyy,89527,247.58262509301744,35.571334592506744,2021-08-12 00:00:00,Ignore
11HYSEfyw,89522,233.33964824075576,6.534778629260402,2021-08-12 00:00:00,Ignore
11HYSEfyv,89524,243.4918842378952,32.63869567994266,2021-08-12 00:00:00,Ignore
11HYSEfyu,89525,243.6865780844485,36.009923561009906,2021-08-12 00:00:00,Ignore
11HYSEfyt,89523,244.5171717476461,32.314616323000614,2021-08-12 00:00:00,Ignore
11HYSEfys,89526,245.2831934297058,34.40994699309693,2021-08-12 00:00:00,Ignore
11HYSEfyr,89529,5.905609689058975,25.917892947712403,2021-08-12 00:00:00,Ignore
11HYSEfyq,89528,359.22259688000014,26.382866014054983,2021-08-12 00:00:00,Ignore
11HYSEfyp,89508,229.77516130505464,14.153041682056395,2021-08-12 00:00:00,Ignore
11HYSEfyo,89505,249.0040573765402,31.093384448986452,2021-08-12 00:00:00,Ignore
11HYSEfyn,89503,248.17408624365373,36.08201329613716,2021-08-12 00:00:00,Ignore
11HYSEfym,89506,244.5680825913512,32.23749946902281,2021-08-12 00:00:00,Ignore
11HYSEfyl,89515,6.455627927938089,27.122902257555577,2021-08-12 00:00:00,Ignore
11HYSEfyk,89511,5.60100214617367,25.354677958492744,2021-08-12 00:00:00,Ignore
11HYSEfyj,89507,232.61328157499003,14.132620225853142,2021-08-12 00:00:00,Ignore
11HYSEfyi,89498,248.664923792894,31.981060107964893,2021-08-12 00:00:00,Ignore
11HYSEfyh,89499,244.4963826491729,35.019685274773735,2021-08-12 00:00:00,Ignore
11HYSEfyg,89509,353.50735120936906,23.40621686587894,2021-08-12 00:00:00,Ignore
11HYSEfyf,89517,6.397762596300868,28.262397871239813,2021-08-12 00:00:00,Ignore
11HYSEfye,89516,2.3497812198338366,26.55334928547708,2021-08-12 00:00:00,Ignore
11HYSEfyd,89510,359.062007844073,27.59356639512817,2021-08-12 00:00:00,Ignore
11HYSEfyc,89514,3.017004623735696,27.39300157989625,2021-08-12 00:00:00,Ignore
11HYSEfyb,89502,248.49508980023907,34.78640448962627,2021-08-12 00:00:00,Ignore
11HYSEfya,89497,248.0384143626468,32.011347493296455,2021-08-12 00:00:00,Ignore
11HYSEfxz,89513,6.30387064459377,27.56332320115603,2021-08-12 00:00:00,Ignore
11HYSEfxy,89504,249.0059269312279,31.31988487196136,2021-08-12 00:00:00,Ignore
11HYSEfxw,89512,352.9595725819504,24.38483334449331,2021-08-12 00:00:00,Ignore
11HYSEfxv,89500,3.1314351603119195,28.003124477937234,2021-08-12 00:00:00,Ignore
11HYSEfxt,89501,245.1408022440152,34.55818302837356,2021-08-12 00:00:00,Ignore
11HYSEfxs,89461,19.43275309523361,-0.9143423919033796,2021-08-11 00:00:00,Ignore
11HYSEfxq,89463,359.62483799121554,1.942380251576974,2021-08-11 00:00:00,Ignore
11HYSEfxn,89442,318.35463561657724,14.410502205568578,2021-08-11 00:00:00,Ignore
11HYSEfxm,89440,318.5473740135737,8.382431647990506,2021-08-11 00:00:00,Ignore
11HYSEfxl,89441,321.01228728358745,9.921851514613678,2021-08-11 00:00:00,Ignore
11HYSEfxk,89394,47.375687938143805,39.71318028150223,2021-08-10 00:00:00,Ignore
11HYSEfxj,89398,49.71395783032085,41.97640102676007,2021-08-10 00:00:00,Ignore
11HYSEfxi,89401,51.13004738336101,40.653742863895744,2021-08-10 00:00:00,Ignore
11HYSEfxh,89387,21.44003847793944,-19.454129038282694,2021-08-10 00:00:00,Ignore
11HYSEfxg,89384,35.3920189266247,36.05923385434125,2021-08-10 00:00:00,Ignore
11HYSEfxf,89390,35.273046249578485,35.58535034807271,2021-08-10 00:00:00,Ignore
11HYSEfxe,89395,39.27178926142773,41.85009657652776,2021-08-10 00:00:00,Ignore
11HYSEfxd,89391,36.70724535833397,37.67076628389362,2021-08-10 00:00:00,Ignore
11HYSEfxc,89386,15.284146575367409,-15.082751625019428,2021-08-10 00:00:00,Ignore
11HYSEfxb,89393,47.0897010572014,39.24078124758026,2021-08-10 00:00:00,Ignore
11HYSEfxa,89396,39.19605444360413,40.04362796403646,2021-08-10 00:00:00,Ignore
11HYSEfwz,89383,39.756519423225264,41.945396556975766,2021-08-10 00:00:00,Ignore
11HYSEfwy,89397,47.99871613739101,40.38837366212547,2021-08-10 00:00:00,Ignore
11HYSEfwx,89399,47.18713078193617,41.14504784304102,2021-08-10 00:00:00,Ignore
11HYSEfww,89389,12.976560006091145,-20.30156546430735,2021-08-10 00:00:00,Ignore
11HYSEfwv,89385,20.17662897693508,-18.89745150141948,2021-08-10 00:00:00,Ignore
11HYSEfwu,89361,228.1430895301228,10.25984635620716,2021-08-10 00:00:00,Ignore
11HYSEfwt,89352,240.617088011,31.44852204954546,2021-08-10 00:00:00,Ignore
11HYSEfws,89356,239.860644916082,35.67793362166859,2021-08-10 00:00:00,Ignore
11HYSEfwr,89358,244.39444453483185,35.07633118539308,2021-08-10 00:00:00,Ignore
11HYSEfwq,89364,227.32335679964785,10.61938298962398,2021-08-10 00:00:00,Ignore
11HYSEfwp,89367,248.90677001222093,34.51937222198911,2021-08-10 00:00:00,Ignore
11HYSEfwo,89357,247.13530365062493,36.1729423128318,2021-08-10 00:00:00,Ignore
11HYSEfwn,89353,248.91446528349184,34.51921031337046,2021-08-10 00:00:00,Ignore
11HYSEfwm,89351,239.6773193369284,36.2143791264304,2021-08-10 00:00:00,Ignore
11HYSEfwl,89368,311.77951605947067,0.3315219050372522,2021-08-10 00:00:00,Ignore
11HYSEfwk,89354,245.71017178607923,34.52693178619364,2021-08-10 00:00:00,Ignore
11HYSEfwj,89359,234.18827794802857,7.067689929375881,2021-08-10 00:00:00,Ignore
11HYSEfwi,89372,230.9117724952765,14.483226322698384,2021-08-10 00:00:00,Ignore
11HYSEfwh,89362,234.20509278781583,7.372517725892349,2021-08-10 00:00:00,Ignore
11HYSEfwg,89350,243.3464372221912,36.240088325244926,2021-08-10 00:00:00,Ignore
11HYSEfwf,89366,245.30723889929925,34.8184431907949,2021-08-10 00:00:00,Ignore
11HYSEfwe,89349,316.9536127122803,-1.832538506649263,2021-08-10 00:00:00,Ignore
11HYSEfwd,89365,233.6793065733146,9.991947017900117,2021-08-10 00:00:00,Ignore
11HYSEfwc,89369,230.45977487382007,13.678995807592395,2021-08-10 00:00:00,Ignore
11HYSEfwb,89370,230.5081768695937,10.344323960493425,2021-08-10 00:00:00,Ignore
11HYSEfwa,89371,230.76277622454,11.258129369138745,2021-08-10 00:00:00,Ignore
11HYSEfvz,89360,234.18778859796805,6.8749150138070725,2021-08-10 00:00:00,Ignore
11HYSEfvy,89363,234.41733576412184,8.327420841351813,2021-08-10 00:00:00,Ignore
11HYSEfvx,89355,249.0077761828364,32.3107782614716,2021-08-10 00:00:00,Ignore
11HYSEfvw,89291,310.39728627901803,-4.659902397859635,2021-08-10 00:00:00,Ignore
11HYSEfvv,89296,249.01951120404053,31.29161546914761,2021-08-10 00:00:00,Ignore
